Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,data_as_of,data_loaded_at,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07,Neighborhoods
M2K0828,1700 Block Of Armstrong Avenue,San Francisco,CA,94124,05/05/2000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,10,Bayview Hunters Point,"(37.72782763, -122.394945192)",POINT (-122.394945192 37.72782763),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,86,2,9,1,1,3,8,10,58,,,2,,,86
RE01613,100 Block Of Clara Street,San Francisco,CA,94107,04/11/1997,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.780500159, -122.401156461)",POINT (-122.401156461 37.780500159),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,1,10,34,34,2,9,6,28856,4,,2,,,32
M221235,500 Block Of Folsom Street,San Francisco,CA,94105,08/12/2022,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Financial District/South Beach,"(37.787027218, -122.394922601)",POINT (-122.394922601 37.787027218),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,1,10,8,6,2,9,6,28855,3,,1,,,32
M050352,2900 Block Of Harrison Street,San Francisco,CA,94110,03/01/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.750239237, -122.411600558)",POINT (-122.411600558 37.750239237),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,1,,,53
M050007,0 Block Of Loyola Terrace,San Francisco,CA,94117,01/12/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Lone Mountain/USF,"(37.775886542, -122.448858645)",POINT (-122.448858645 37.775886542),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,12,7,4,18,16,6,2,15,29492,,,1,,,12
M060301,0 Block Of Mason Street,San Francisco,CA,94102,02/13/2006,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.783777981, -122.409264025)",POINT (-122.409264025 37.783777981),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,14,28852,6,1,2,1,18,20
M2K0110,100 Block Of Tiffany Avenue,San Francisco,CA,94110,01/19/2000,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.745210732, -122.421105629)",POINT (-122.421105629 37.745210732),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,83,9,2,2,2,7,7,2,28859,,,1,,,83
M052042,0 Block Of Turk Street,San Francisco,CA,94102,10/31/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,14,28852,6,1,2,1,18,20
M081865,0 Block Of Godeus Street,San Francisco,CA,94110,11/14/2008,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.74264556, -122.421096674)",POINT (-122.421096674 37.74264556),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,83,9,2,2,2,7,7,2,28859,,,1,,,83
M230179,1000 Block Of Gilman Avenue,San Francisco,CA,94124,02/22/2023,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.718722284, -122.389118323)",POINT (-122.389118323 37.718722284),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,88,2,9,1,1,3,8,10,58,,,2,,,88
RE01970,2400 Block Of 24th Avenue,San Francisco,CA,94116,06/02/1997,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.741877996, -122.481052762)",POINT (-122.481052762 37.741877996),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,40,10,7,35,35,8,3,1,29491,,,1,,,40
M250724,200 Block Of Munich Street,San Francisco,CA,94112,04/07/2025,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,06/11/2030,11,Excelsior,"(37.721623443, -122.42618085)",POINT (-122.42618085 37.721623443),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,90,9,1,7,5,7,6,9,28861,,,2,,,90
M080686,2300 Block Of 15th Avenue,San Francisco,CA,94116,04/23/2008,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,West of Twin Peaks,"(37.744177605, -122.471353653)",POINT (-122.471353653 37.744177605),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,44,10,8,41,40,8,4,1,29491,,,1,,,44
M100610,1000 Block Of Bush Street,San Francisco,CA,94109,05/03/2010,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.789478818, -122.414561131)",POINT (-122.414561131 37.789478818),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,50,6,3,21,21,1,10,5,28858,,,1,,,50
M062489,1200 Block Of Treat Avenue,San Francisco,CA,94110,12/19/2006,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Mission,"(37.750164837, -122.412831855)",POINT (-122.412831855 37.750164837),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
M2K0069,3000 Block Of 18th Street,San Francisco,CA,94110,01/07/2000,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Mission,"(37.761675536, -122.412420348)",POINT (-122.412420348 37.761675536),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,8,28859,,,2,,,53
M061375,0 Block Of Castro Street,San Francisco,CA,94114,07/11/2006,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.768188935, -122.435778159)",POINT (-122.435778159 37.768188935),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,112,7,5,5,3,5,5,15,29492,,,1,,,112
M051847,1100 Block Of South Van Ness Avenue,San Francisco,CA,94110,09/30/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,9,Mission,"(37.754772185, -122.416421083)",POINT (-122.416421083 37.754772185),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
M100330,900 Block Of Divisadero Street,San Francisco,CA,94115,03/26/2010,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,"(37.778277757, -122.438339177)",POINT (-122.438339177 37.778277757),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,97,4,11,39,41,5,11,15,29490,,,1,,,97
M081657,0 Block Of Sumner Street,San Francisco,CA,94103,10/15/2008,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.776252508, -122.410554191)",POINT (-122.410554191 37.776252508),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,1,10,34,34,2,9,8,28853,,,2,,6,32
M052291,1500 Block Of Waller Street,San Francisco,CA,94117,12/09/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,"(37.768850993, -122.448932871)",POINT (-122.448932871 37.768850993),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,25,7,11,3,9,5,11,15,29492,,,1,,25,25
M240922,0 Block Of Scotia Avenue,San Francisco,CA,94124,07/17/2024,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.733640024, -122.401422222)",POINT (-122.401422222 37.733640024),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,87,2,9,1,1,3,8,10,58,,,2,,,87
M240291,0 Block Of Venus Street,San Francisco,CA,94124,02/23/2024,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.731850435, -122.396778517)",POINT (-122.396778517 37.731850435),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,87,2,9,1,1,3,8,10,58,,,2,,,87
M081151,1000 Block Of Oak Street,San Francisco,CA,94117,07/16/2008,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,"(37.773185369, -122.436576291)",POINT (-122.436576291 37.773185369),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,26,4,11,3,9,5,11,15,29492,,,1,,,26
M071692,1000 Block Of Post Street,San Francisco,CA,94109,10/19/2007,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.786986977, -122.419110401)",POINT (-122.419110401 37.786986977),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,50,4,3,21,21,9,10,13,28858,10,,2,,,50
M090553,1000 Block Of De Haro Street,San Francisco,CA,94107,06/04/2009,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,05/29/2012,10,Potrero Hill,"(37.755910885, -122.400678626)",POINT (-122.400678626 37.755910885),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,54,2,9,26,29,3,8,10,28856,,,2,,,54
M100303,1400 Block Of Sacramento Street,San Francisco,CA,94109,03/17/2010,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.792056096, -122.416102444)",POINT (-122.416102444 37.792056096),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,16,6,3,21,21,1,10,5,28858,,,1,,,16
S001094,700 Block Of Central Avenue,San Francisco,CA,94117,12/24/1997,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Lone Mountain/USF,"(37.776495675, -122.444804895)",POINT (-122.444804895 37.776495675),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,97,7,11,18,16,5,11,15,29492,,,1,,,97
M2K0864,2900 Block Of Pacific Avenue,San Francisco,CA,94133,05/10/2000,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Pacific Heights,"(37.792138576, -122.443819431)",POINT (-122.443819431 37.792138576),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,102,8,6,30,27,6,1,13,29490,,,1,,,102
M061288,1700 Block Of Beach Street,San Francisco,CA,94123,07/03/2006,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,"(37.804214023, -122.43864062)",POINT (-122.43864062 37.804214023),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,17,4,6,13,17,9,1,13,57,,,1,,,17
M090328,0 Block Of Mason Street,San Francisco,CA,94102,03/17/2009,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.783777981, -122.409264025)",POINT (-122.409264025 37.783777981),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,14,28852,6,1,2,1,18,20
S000547,700 Block Of Fell Street,San Francisco,CA,94117,10/15/1997,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.77506125, -122.4301996)",POINT (-122.4301996 37.77506125),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,22,4,11,9,10,9,11,7,29492,,,1,,,22
M090521,3900 Block Of Irving Street,San Francisco,CA,94122,05/04/2009,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.762490897, -122.500158967)",POINT (-122.500158967 37.762490897),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,56,,,1,,,39
M050393,3000 Block Of Sacramento Street,San Francisco,CA,94115,03/14/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,"(37.788729696, -122.443129712)",POINT (-122.443129712 37.788729696),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,102,8,6,30,27,6,1,13,29490,,,1,,,102
M070752,1200 Block Of Leavenworth Street,San Francisco,CA,94109,06/27/2007,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,06/26/2010,3,Nob Hill,"(37.792581917, -122.415956263)",POINT (-122.415956263 37.792581917),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,16,6,3,21,21,1,10,5,28858,,,1,,,16
M240386,3500 Block Of Divisadero Street,San Francisco,CA,94123,04/18/2024,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,"(37.802314997, -122.443250159)",POINT (-122.443250159 37.802314997),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,17,4,6,13,17,9,1,13,57,,,1,,,17
M051302,2900 Block Of 24th Street,San Francisco,CA,94110,07/14/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.75260197, -122.411426023)",POINT (-122.411426023 37.75260197),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,1,,,53
M240626,700 Block Of Buchanan Street,San Francisco,CA,94102,05/31/2024,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.776495408, -122.427892594)",POINT (-122.427892594 37.776495408),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,22,4,11,9,10,9,11,7,28852,,,1,,,22
M090153,0 Block Of Turk Street,San Francisco,CA,94102,02/03/2009,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,14,28852,6,1,2,1,18,20
M2K0380,100 Block Of Webster Street,San Francisco,CA,94117,03/09/2000,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,5,Hayes Valley,"(37.772074118, -122.42882343)",POINT (-122.42882343 37.772074118),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,26,4,11,9,10,9,11,7,29492,,,1,,,26
M2K1069,2100 Block Of California Street,San Francisco,CA,94115,06/05/2000,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Pacific Heights,"(37.789374887, -122.429717206)",POINT (-122.429717206 37.789374887),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,102,4,11,30,27,9,11,13,29490,,,1,,,102
M221922,1000 Block Of Bush Street,San Francisco,CA,94109,11/02/2022,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.789478818, -122.414561131)",POINT (-122.414561131 37.789478818),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,50,6,3,21,21,1,10,5,28858,,,1,,,50
S000437,1100 Block Of Shotwell 2 Shotwell,San Francisco,CA,94110,10/02/1997,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.750041587, -122.414868812)",POINT (-122.414868812 37.750041587),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
M070216,1500 Block Of Shafter Avenue,San Francisco,CA,94124,02/22/2007,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.730464014, -122.389831159)",POINT (-122.389831159 37.730464014),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,86,2,9,1,1,3,8,10,58,,,2,,,86
M2K0953,0 Block Of Valmar Terrace,San Francisco,CA,94112,05/19/2000,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,"(37.726169737, -122.424045013)",POINT (-122.424045013 37.726169737),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,90,9,1,7,5,7,6,9,28861,,,1,,,90
M051627,0 Block Of Minerva Street,San Francisco,CA,94112,08/22/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.71568992, -122.45479584)",POINT (-122.45479584 37.71568992),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,81,10,1,24,24,8,6,9,28861,,,2,,,81
M100702,0 Block Of Ora Way,San Francisco,CA,94131,06/01/2010,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,8,Glen Park,"(37.741423242, -122.437853716)",POINT (-122.437853716 37.741423242),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,57,9,5,10,7,7,5,2,63,,,1,,,57
M240685,1400 Block Of South Van Ness Avenue,San Francisco,CA,94110,06/11/2024,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,9,Mission,"(37.749975796, -122.415962154)",POINT (-122.415962154 37.749975796),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
M081298,1500 Block Of Oak Street,San Francisco,CA,94117,09/04/2008,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,09/03/2011,5,Haight Ashbury,"(37.772133608, -122.444859557)",POINT (-122.444859557 37.772133608),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,25,7,11,3,9,5,11,15,29492,,,1,,,25
M080005,100 Block Of Yukon Street,San Francisco,CA,94114,01/03/2008,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,8,Twin Peaks,"(37.75717853, -122.442254781)",POINT (-122.442254781 37.75717853),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,115,3,5,38,38,4,5,2,28862,,,1,,,115
M090922,100 Block Of Holloway Avenue,San Francisco,CA,94112,08/04/2009,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.721904919, -122.454617026)",POINT (-122.454617026 37.721904919),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,64,10,8,24,24,8,4,9,28861,,,2,,19,64
M071868,0 Block Of Mason Street,San Francisco,CA,94102,11/02/2007,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.783777981, -122.409264025)",POINT (-122.409264025 37.783777981),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,14,28852,6,1,2,1,18,20
M080137,300 Block Of Eddy Street,San Francisco,CA,94102,01/31/2008,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.783838518, -122.413775511)",POINT (-122.413775511 37.783838518),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M250574,700 Block Of Spruce Street,San Francisco,CA,94117,04/02/2025,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,2,Lone Mountain/USF,"(37.781031502, -122.453101275)",POINT (-122.453101275 37.781031502),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,12,7,4,18,16,6,2,11,54,,,1,,,12
S000703,2600 Block Of Mcallister Street,San Francisco,CA,,11/03/1997,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,1,Lone Mountain/USF,"(37.775601551, -122.455967371)",POINT (-122.455967371 37.775601551),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,12,8,4,18,16,6,2,11,54,,,1,,,12
M050820,7100 Block Of Geary Boulevard,San Francisco,CA,94121,05/09/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.779685574, -122.495984089)",POINT (-122.495984089 37.779685574),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,8,8,4,29,26,6,2,11,55,,,1,,,8
RE01225,700 Block Of Crescent Avenue,San Francisco,CA,,02/11/1997,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.734723522, -122.414628062)",POINT (-122.414628062 37.734723522),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,83,9,2,2,2,7,7,2,28859,,,1,,,83
M2K0845,100 Block Of 20th Avenue,San Francisco,CA,94121,05/08/2000,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.785057144, -122.479649203)",POINT (-122.479649203 37.785057144),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,2,8,4,29,26,6,2,11,55,,,2,,,2
M062563,0 Block Of Italy Avenue,San Francisco,CA,94112,12/26/2006,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,"(37.718340125, -122.439100156)",POINT (-122.439100156 37.718340125),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,90,9,1,7,5,7,6,9,28861,,,2,,4,90
M081683,100 Block Of Charter Oak Avenue,San Francisco,CA,94124,10/22/2008,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.734700248, -122.404647109)",POINT (-122.404647109 37.734700248),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,87,2,9,1,1,3,8,10,58,,,2,,,87
S000254,3200 Block Of Harrison Street,San Francisco,CA,94110,09/08/1997,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.746064335, -122.411461736)",POINT (-122.411461736 37.746064335),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,83,9,2,2,2,7,7,2,28859,,,1,,,83
M251019,0 Block Of Jones Street,San Francisco,CA,94102,05/29/2025,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78161364, -122.41205414)",POINT (-122.41205414 37.78161364),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,14,28852,6,1,2,1,18,20
M070539,400 Block Of 08th Avenue,San Francisco,CA,94118,04/09/2007,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,"(37.77996239, -122.466288409)",POINT (-122.466288409 37.77996239),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,5,8,4,11,11,6,2,11,54,,,1,,,5
M061055,3600 Block Of 16th Street,San Francisco,CA,94114,05/25/2006,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.76422556, -122.434190551)",POINT (-122.434190551 37.76422556),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,28,7,5,5,3,5,5,15,28862,,,1,,,28
S000635,100 Block Of Liberty Street,San Francisco,CA,94110,10/24/1997,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,"(37.757442527, -122.424565736)",POINT (-122.424565736 37.757442527),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,52,3,5,20,19,4,5,2,28859,,,1,,,52
M2K1538,600 Block Of Corbett Avenue,San Francisco,CA,94114,08/07/2000,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Twin Peaks,"(37.755720606, -122.443153254)",POINT (-122.443153254 37.755720606),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,47,7,5,38,38,5,5,2,28862,,,1,,,47
RE02336,500 Block Of Grove Street,San Francisco,CA,94102,07/21/1997,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.777549236, -122.425641746)",POINT (-122.425641746 37.777549236),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,22,4,11,9,10,9,11,7,28852,,,1,,,22
M080880,500 Block Of Jones Street,San Francisco,CA,94102,05/16/2008,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.786268442, -122.412997235)",POINT (-122.412997235 37.786268442),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,5,28852,,1,2,1,,20
M050708,0 Block Of Juri Street,San Francisco,CA,94110,05/19/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,05/17/2008,8,Mission,"(37.749886062, -122.421741734)",POINT (-122.421741734 37.749886062),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,5,20,19,4,5,2,28859,,,1,,,53
M250412,500 Block Of Folsom Street,San Francisco,CA,94105,03/11/2025,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Financial District/South Beach,"(37.787027218, -122.394922601)",POINT (-122.394922601 37.787027218),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,1,10,8,6,2,9,6,28855,3,,1,,,32
M081390,200 Block Of Valencia Street,San Francisco,CA,94103,08/29/2008,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,9,Mission,"(37.769568528, -122.422405555)",POINT (-122.422405555 37.769568528),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,37,3,5,20,19,4,5,8,28853,,,2,,,37
M071495,3100 Block Of Anza Street,San Francisco,CA,94121,09/24/2007,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.778232331, -122.481912859)",POINT (-122.481912859 37.778232331),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,8,8,4,29,26,6,2,11,55,,,1,,,8
M2K1090,2200 Block Of 35th Avenue,San Francisco,CA,94103,06/07/2000,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.74509568, -122.492963822)",POINT (-122.492963822 37.74509568),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,40,10,7,35,35,8,3,1,29491,,,1,,,40
M222048,700 Block Of 20th Avenue,San Francisco,CA,94121,11/07/2022,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.773744692, -122.478973408)",POINT (-122.478973408 37.773744692),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,8,8,4,29,26,6,2,11,55,,,1,,,8
M101104,0 Block Of Cook Street,San Francisco,CA,94118,08/18/2010,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,2,Presidio Heights,"(37.782761528, -122.45225545)",POINT (-122.45225545 37.782761528),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,11,8,6,31,31,6,1,15,54,,,1,,,11
