"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","population_proper","density","source","incorporated","timezone","zips","id"
"Rockville","Rockville","MN","Minnesota","27145","Stearns","45.4649","-94.3223","2526","2526","34","polygon","True","America/Chicago","56320 56369 56301","1840008877"
"Revere","Revere","MN","Minnesota","27127","Redwood","44.2216","-95.3612","91","91","61","polygon","True","America/Chicago","56166","1840008962"
"Grand Rapids","Grand Rapids","MN","Minnesota","27061","Itasca","47.2379","-93.5326","9576.0","11211","192","polygon","True","America/Chicago","55744 55730 55745","1840007714"
"Fosston","Fosston","MN","Minnesota","27119","Polk","47.5850","-95.7561","1499","1499","316","polygon","True","America/Chicago","56542","1840007704"
"Comstock","Comstock","MN","Minnesota","27027","Clay","46.6596","-96.7464","93","93","162","polygon","True","America/Chicago","56525","1840006633"
"Alpha","Alpha","MN","Minnesota","27063","Jackson","43.6384","-94.8718","123","123","323","polygon","True","America/Chicago","56111","1840006839"
"Caledonia","Caledonia","MN","Minnesota","27055","Houston","43.6343","-91.5008","2670.0","2786","378","polygon","True","America/Chicago","55921","1840006833"
"Elrosa","Elrosa","MN","Minnesota","27145","Stearns","45.5628","-94.9469","222","222","511","polygon","True","America/Chicago","56325","1840007778"
"Oronoco","Oronoco","MN","Minnesota","27109","Olmsted","44.1600","-92.5401","1482","1482","204","polygon","True","America/Chicago","55960","1840008986"
"Fergus Falls","Fergus Falls","MN","Minnesota","27111","Otter Tail","46.2850","-96.0763","12338.0","13419","367","polygon","True","America/Chicago","56537 56538","1840007747"
"South Haven","South Haven","MN","Minnesota","27171","Wright","45.2928","-94.2174","192","192","117","polygon","True","America/Chicago","55382","1840008898"
"Dellwood","Dellwood","MN","Minnesota","27163","Washington","45.0985","-92.9672","1093","1093","159","polygon","True","America/Chicago","55110","1840006740"
"Little Rock","Little Rock","MN","Minnesota","27007","Beltrami","47.8667","-95.1060","","","81.1","polygon","False","America/Chicago","56671","1840032019"
"Lynd","Lynd","MN","Minnesota","27083","Lyon","44.3970","-95.8812","444","444","146","polygon","True","America/Chicago","56157","1840008966"
"Hokah","Hokah","MN","Minnesota","27055","Houston","43.7597","-91.3503","559","559","297","polygon","True","America/Chicago","55941","1840006834"
"Robbin","Robbin","MN","Minnesota","27069","Kittson","48.5728","-97.1426","","","4.9","point","False","America/Chicago","58225","1840031881"
"Warroad","Warroad","MN","Minnesota","27135","Roseau","48.9189","-95.3294","1794","1794","248","polygon","True","America/Chicago","56763","1840009952"
"Twin Valley","Twin Valley","MN","Minnesota","27107","Norman","47.2588","-96.2590","784","784","348","polygon","True","America/Chicago","56584","1840009966"
"Luce","Luce","MN","Minnesota","27111","Otter Tail","46.6577","-95.6528","","","2.3","point","False","America/Chicago","56573","1840031939"
"Lafayette","Lafayette","MN","Minnesota","27103","Nicollet","44.4472","-94.3933","487","487","163","polygon","True","America/Chicago","56054","1840007897"
"Roosevelt","Roosevelt","MN","Minnesota","27135","Roseau","48.8068","-95.1007","145","145","53","polygon","True","America/Chicago","56673","1840008813"
"Emmons","Emmons","MN","Minnesota","27047","Freeborn","43.5065","-93.4852","379","379","184","polygon","True","America/Chicago","56029","1840007929"
"Delft","Delft","MN","Minnesota","27033","Cottonwood","43.9863","-95.0889","","","61.3","point","False","America/Chicago","56101","1840031789"
"Hilltop","Hilltop","MN","Minnesota","27003","Anoka","45.0536","-93.2501","734","734","2366","polygon","True","America/Chicago","55421","1840006721"
"Becker","Becker","MN","Minnesota","27141","Sherburne","45.3814","-93.8736","4110.0","4785","175","polygon","True","America/Chicago","55308","1840006700"
"Hillview","Hillview","MN","Minnesota","27111","Otter Tail","46.6802","-95.2578","","","4.9","point","False","America/Chicago","56477","1840031822"
"Lime Creek","Lime Creek","MN","Minnesota","27101","Murray","43.8897","-95.5620","","","32.3","point","False","America/Chicago","56131","1840031938"
"Myrtle","Myrtle","MN","Minnesota","27047","Freeborn","43.5631","-93.1632","47","47","171","polygon","True","America/Chicago","56036","1840007933"
"Warman","Warman","MN","Minnesota","27065","Kanabec","46.0583","-93.2844","","","9.0","point","False","America/Chicago","55051","1840031913"
"Culver","Culver","MN","Minnesota","27137","St. Louis","46.9258","-92.5585","","","10.7","point","False","America/Chicago","55779","1840031995"
"Saint George","Saint George","MN","Minnesota","27103","Nicollet","44.3894","-94.5325","","","16.0","point","False","America/Chicago","56073","1840031943"
"Beaver Bay","Beaver Bay","MN","Minnesota","27075","Lake","47.2561","-91.3056","175","175","91","polygon","True","America/Chicago","55614 55601","1840006602"
"Kingston","Kingston","MN","Minnesota","27093","Meeker","45.1959","-94.3109","159","159","109","polygon","True","America/Chicago","55325","1840007807"
"Coon Rapids","Coon Rapids","MN","Minnesota","27003","Anoka","45.1756","-93.3095","62359","62359","1064","polygon","True","America/Chicago","55433 55448","1840006714"
"Eagle Bend","Eagle Bend","MN","Minnesota","27153","Todd","46.1641","-95.0341","506","506","144","polygon","True","America/Chicago","56446","1840007754"
"Weston","Weston","MN","Minnesota","27163","Washington","45.1889","-92.9847","","","33.4","point","False","America/Chicago","55038","1840031918"
"Garfield","Garfield","MN","Minnesota","27041","Douglas","45.9389","-95.4945","345","345","165","polygon","True","America/Chicago","56332","1840007770"
"Glenwood","Glenwood","MN","Minnesota","27121","Pope","45.6515","-95.3636","2562","2562","168","polygon","True","America/Chicago","56334","1840007788"
"Cottonwood","Cottonwood","MN","Minnesota","27083","Lyon","44.6111","-95.6723","1230","1230","452","polygon","True","America/Chicago","56229","1840006786"
"West Union","West Union","MN","Minnesota","27153","Todd","45.7980","-95.0889","122","122","111","polygon","True","America/Chicago","56360 56389","1840009982"
"Saint Charles","Saint Charles","MN","Minnesota","27169","Winona","43.9686","-92.0596","2965.0","3720","375","polygon","True","America/Chicago","55972","1840008991"
"Robbinsdale","Robbinsdale","MN","Minnesota","27053","Hennepin","45.0261","-93.3331","14461","14461","2001","polygon","True","America/Chicago","55422","1840008931"
"Bird Island","Bird Island","MN","Minnesota","27129","Renville","44.7647","-94.8950","978","978","246","polygon","True","America/Chicago","55310","1840006773"
"Worthington","Worthington","MN","Minnesota","27105","Nobles","43.6279","-95.5984","12984.0","13136","688","polygon","True","America/Chicago","56187","1840010036"
"Ellsworth","Ellsworth","MN","Minnesota","27105","Nobles","43.5204","-96.0182","462","462","284","polygon","True","America/Chicago","56129","1840007927"
"Garvin","Garvin","MN","Minnesota","27083","Lyon","44.2142","-95.7606","135","135","195","polygon","True","America/Chicago","56132","1840007877"
"Lewiston","Lewiston","MN","Minnesota","27169","Winona","43.9835","-91.8682","1564","1564","524","polygon","True","America/Chicago","55952","1840007921"
"New London","New London","MN","Minnesota","27067","Kandiyohi","45.2974","-94.9477","3507.0","1376","446","polygon","True","America/Chicago","56288 56273","1840007801"
"Saint Vincent","Saint Vincent","MN","Minnesota","27069","Kittson","48.9696","-97.2263","61","61","21","polygon","True","America/Chicago","56728 56755","1840008811"
"Goodhue","Goodhue","MN","Minnesota","27049","Goodhue","44.4005","-92.6256","1185","1185","484","polygon","True","America/Chicago","55027","1840007869"
"Baudette","Baudette","MN","Minnesota","27077","Lake of the Woods","48.7119","-94.5925","1032","1032","93","polygon","True","America/Chicago","56623","1840007673"
"Burnsville","Burnsville","MN","Minnesota","27037","Dakota","44.7648","-93.2794","61290","61290","950","polygon","True","America/Chicago","55306 55337","1840006766"
"Barry","Barry","MN","Minnesota","27011","Big Stone","45.5582","-96.5603","15","15","23","polygon","True","America/Chicago","56210 56240","1840006697"
"Bixby","Bixby","MN","Minnesota","27147","Steele","43.9444","-93.0971","","","51.2","point","False","America/Chicago","55917","1840031926"
"Mapleview","Mapleview","MN","Minnesota","27099","Mower","43.6899","-92.9741","177","177","370","polygon","True","America/Chicago","55912","1840009003"
"Cyrus","Cyrus","MN","Minnesota","27121","Pope","45.6148","-95.7377","283","283","384","polygon","True","America/Chicago","56323","1840006691"
"McGregor","McGregor","MN","Minnesota","27001","Aitkin","46.6087","-93.3062","362","362","70","polygon","True","America/Chicago","55760","1840007733"
"Morristown","Morristown","MN","Minnesota","27131","Rice","44.2247","-93.4446","988","988","372","polygon","True","America/Chicago","55052","1840007892"
"Mountain Lake","Mountain Lake","MN","Minnesota","27033","Cottonwood","43.9414","-94.9276","2102","2102","530","polygon","True","America/Chicago","56159","1840007917"
"Alvarado","Alvarado","MN","Minnesota","27089","Marshall","48.1930","-96.9983","352","352","627","polygon","True","America/Chicago","56710","1840006596"
"Kent","Kent","MN","Minnesota","27167","Wilkin","46.4376","-96.6834","78","78","158","polygon","True","America/Chicago","56553","1840007751"
"Arden Hills","Arden Hills","MN","Minnesota","27123","Ramsey","45.0722","-93.1671","10324","10324","467","polygon","True","America/Chicago","55112","1840006752"
"Regal","Regal","MN","Minnesota","27067","Kandiyohi","45.4054","-94.8397","34","34","26","polygon","True","America/Chicago","56312","1840008911"
"Wilkinson","Wilkinson","MN","Minnesota","27021","Cass","47.2508","-94.6278","","","15.5","point","False","America/Chicago","56461","1840031983"
"La Salle","La Salle","MN","Minnesota","27165","Watonwan","44.0711","-94.5712","85","85","361","polygon","True","America/Chicago","56056","1840007923"
"Independence","Independence","MN","Minnesota","27053","Hennepin","45.0219","-93.7076","3740","3740","44","polygon","True","America/Chicago","55359","1840007834"
"Barrows","Barrows","MN","Minnesota","27035","Crow Wing","46.3011","-94.2539","","","161.9","point","False","America/Chicago","56401","1840031764"
"Nerstrand","Nerstrand","MN","Minnesota","27131","Rice","44.3430","-93.0638","299","299","81","polygon","True","America/Chicago","55053","1840007890"
"Gaylord","Gaylord","MN","Minnesota","27143","Sibley","44.5555","-94.2123","2233","2233","506","polygon","True","America/Chicago","55334","1840007865"
"Pennington","Pennington","MN","Minnesota","27007","Beltrami","47.4836","-94.4800","","","11.4","point","False","America/Chicago","56663","1840031971"
"Wahkon","Wahkon","MN","Minnesota","27095","Mille Lacs","46.1205","-93.5224","211","211","84","polygon","True","America/Chicago","56386","1840009984"
"Mahnomen","Mahnomen","MN","Minnesota","27087","Mahnomen","47.3144","-95.9671","1229","1229","448","polygon","True","America/Chicago","56557","1840008832"
"Alvwood","Alvwood","MN","Minnesota","27061","Itasca","47.7305","-94.2680","","","1.1","point","False","America/Chicago","56630","1840031952"
"Malmo","Malmo","MN","Minnesota","27001","Aitkin","46.3338","-93.5194","","","24.6","point","False","America/Chicago","56431","1840031847"
"Deer Creek","Deer Creek","MN","Minnesota","27111","Otter Tail","46.3909","-95.3218","324","324","31","polygon","True","America/Chicago","56527","1840006655"
"Pinecreek","Pinecreek","MN","Minnesota","27135","Roseau","48.9783","-95.9428","","","16.6","point","False","America/Chicago","56751","1840031872"
"Spring Lake Park","Spring Lake Park","MN","Minnesota","27003","Anoka","45.1161","-93.2452","6472","6472","1262","polygon","True","America/Chicago","55432","1840008903"
"Wolverton","Wolverton","MN","Minnesota","27167","Wilkin","46.5635","-96.7365","139","139","188","polygon","True","America/Chicago","56594","1840009979"
"Granger","Granger","MN","Minnesota","27045","Fillmore","43.5022","-92.1388","","","48.9","point","False","America/Chicago","55939","1840031813"
"Fisher","Fisher","MN","Minnesota","27119","Polk","47.7992","-96.7994","435","435","395","polygon","True","America/Chicago","56723","1840007703"
"Hanska","Hanska","MN","Minnesota","27015","Brown","44.1488","-94.4945","376","376","598","polygon","True","America/Chicago","56041","1840006792"
"Backus","Backus","MN","Minnesota","27021","Cass","46.8209","-94.5147","248","248","156","polygon","True","America/Chicago","56435","1840006623"
"Grand Meadow","Grand Meadow","MN","Minnesota","27099","Mower","43.7059","-92.5704","1160","1160","672","polygon","True","America/Chicago","55936","1840007935"
"Homer","Homer","MN","Minnesota","27169","Winona","44.0084","-91.5601","","","84.1","polygon","False","America/Chicago","55987","1840025395"
"Vadnais Heights","Vadnais Heights","MN","Minnesota","27123","Ramsey","45.0570","-93.0747","13321","13321","736","polygon","True","America/Chicago","55127 55110","1840010004"
"Sleepy Eye","Sleepy Eye","MN","Minnesota","27015","Brown","44.2991","-94.7244","3330.0","3445","758","polygon","True","America/Chicago","56085","1840008970"
"Golden Valley","Golden Valley","MN","Minnesota","27053","Hennepin","44.9900","-93.3591","21376","21376","806","polygon","True","America/Chicago","55422 55427 55426 55416","1840007824"
"Shoreview","Shoreview","MN","Minnesota","27123","Ramsey","45.0842","-93.1358","26548","26548","951","polygon","True","America/Chicago","55126","1840008938"
"Squaw Lake","Squaw Lake","MN","Minnesota","27061","Itasca","47.6274","-94.1382","106","106","51","polygon","True","America/Chicago","56681","1840008830"
"Frazee","Frazee","MN","Minnesota","27005","Becker","46.7281","-95.7024","1376","1376","500","polygon","True","America/Chicago","56544","1840007725"
"Millville","Millville","MN","Minnesota","27157","Wabasha","44.2442","-92.2962","181","181","495","polygon","True","America/Chicago","55957","1840007900"
"Lexington","Lexington","MN","Minnesota","27003","Anoka","45.1381","-93.1714","2020","2020","1126","polygon","True","America/Chicago","55014","1840007800"
"Tenstrike","Tenstrike","MN","Minnesota","27007","Beltrami","47.6604","-94.6845","205","205","23","polygon","True","America/Chicago","56683","1840008823"
"Osseo","Osseo","MN","Minnesota","27053","Hennepin","45.1177","-93.3994","2752","2752","1408","polygon","True","America/Chicago","55369 55569","1840008928"
